TimeStamp,RAW-ENG,MIN-ENG,MAX-ENG,RAW-VAL,MIN-VAL,MAX-VAL,RAW-MED,MIN-MED,MAX-MED,RAW-FRU,MIN-FRU,MAX-FRU,RAW-FOC,MIN-FOC,MAX-FOC,RAW-EXC,MIN-EXC,MAX-EXC,MarkerRange,MarkerType,MarkerTitle
1472085746.582,-2.652951,-3.841976,-1.275556,-0.477374,-1.888814,0.720546,3.829937,2.898953,4.064669,3.354545,3.006518,6.928078,-3.957237,-4.191424,-3.796315,1.230693,0.232517,2.451498,0.0,0.0,0.0
1472085747.082,1.063810,0.478628,1.939019,-6.331751,-6.599941,-5.910959,-2.751158,-3.703746,0.193161,-0.781342,-1.800371,-0.731554,1.164337,-0.121783,1.950582,-0.266367,-1.276874,3.631587,0.0,0.0,0.0
1472085747.582,7.652024,6.616712,9.712350,2.106502,1.424598,2.486577,2.925496,1.966682,3.958017,-0.669276,-1.442655,0.801969,-3.547912,-5.398731,-2.852808,0.229082,-0.139760,1.133142,0.0,0.0,0.0
1472085748.082,2.396240,1.989988,2.436981,-1.004655,-2.826391,-0.783436,2.646553,2.502157,2.928527,-6.792446,-7.021031,-6.426089,-0.499701,-1.626219,0.214376,-0.239653,-1.673101,1.888819,0.0,0.0,0.0
1472085748.582,2.461907,2.229357,2.564351,3.438453,2.835714,3.868565,0.147061,-0.092598,0.683956,-2.689187,-3.936015,-2.312241,-1.874977,-2.717337,-1.548508,-2.589203,-3.578405,-0.678615,0.0,0.0,0.0
1472085749.082,-4.699925,-5.354329,-2.346362,2.008921,1.451552,2.064112,-0.894222,-1.210579,-0.834958,-0.312907,-0.392360,2.080170,-1.221044,-1.581460,-0.856187,0.207870,-0.089351,0.572426,0.0,0.0,0.0
1472085749.582,0.500444,-0.281475,2.563077,-4.419261,-8.738268,-3.742240,2.189165,1.338671,2.819910,-4.192390,-6.364945,-2.470484,-0.317058,-0.389986,0.002515,-1.100241,-1.193367,-0.736612,0.0,0.0,0.0
1472085750.082,-0.847455,-1.139891,3.402072,6.294523,5.296119,9.761500,-4.290060,-4.335680,-4.277618,-3.412814,-4.363563,-3.087187,-0.298362,-1.463298,-0.148804,2.650387,0.611179,3.171210,0.0,0.0,0.0
1472085750.582,-2.359568,-3.026270,-1.718280,-3.397246,-5.191025,-1.337556,2.694893,0.585730,5.406502,0.132234,-1.346822,0.751666,2.591250,2.353761,3.024583,5.394002,4.792220,5.989834,0.0,0.0,0.0
1472085751.082,1.131589,-0.681026,3.063811,2.717791,1.131503,3.094302,-1.529468,-4.197205,1.576245,-3.550298,-4.064337,-3.184089,0.932129,0.317501,3.092640,1.225256,-4.058386,4.748440,0.0,0.0,0.0
1472085751.582,-0.125857,-1.762825,0.872577,-0.101984,-1.378758,0.531792,1.221732,0.930445,2.162350,-2.384962,-2.667271,-1.523433,-1.105486,-2.182678,0.483813,3.444037,2.654888,4.878221,0.0,0.0,0.0
1472085752.082,-1.628803,-2.949634,-1.326277,1.650763,1.330318,6.299249,1.220154,0.930361,1.326266,2.070361,2.001506,2.327832,-1.810935,-1.899590,-1.732042,-2.676569,-2.786496,-0.444054,0.0,0.0,0.0
1472085752.582,-1.147777,-3.310017,-1.050824,-0.389405,-2.028410,0.988546,-3.260070,-4.445859,-0.916020,7.761423,7.246471,8.481513,-0.544505,-1.667990,-0.442451,2.829240,2.444219,2.985257,0.0,0.0,0.0
1472085753.082,-0.021327,-0.181202,0.933730,0.697984,0.315028,1.602677,2.351918,1.658937,4.211393,-8.485725,-8.565041,-6.309187,-1.787607,-3.700947,-0.859016,2.148033,2.002152,2.620214,0.0,0.0,0.0
1472085753.582,5.523735,2.795267,5.778761,-2.352617,-2.736842,-1.305044,2.671044,-1.384885,8.134941,2.582245,1.095262,3.452888,1.796510,1.382942,3.742977,-3.207642,-3.644711,-2.902824,0.0,0.0,0.0
1472085754.082,1.251147,-3.330779,3.915713,-0.969277,-2.112499,-0.042914,2.160131,-0.178626,2.175069,1.017298,0.926373,1.955352,0.487214,-1.579749,3.370685,2.728267,0.797410,6.222901,0.0,0.0,0.0
1472085754.582,-2.426627,-2.523568,-2.270583,1.147272,0.473825,3.295817,-3.548616,-5.665543,-2.196027,2.672394,1.951277,3.702787,-2.499649,-3.072372,-1.899421,-0.481961,-0.921863,-0.449646,0.0,0.0,0.0
1472085755.082,-0.866217,-1.122765,-0.597717,5.488280,1.667240,6.181678,3.274133,3.058643,4.785342,-2.168903,-3.159972,-1.239038,2.653869,2.375999,3.473681,1.494060,-1.344464,1.574623,0.0,0.0,0.0
1472085755.582,-0.465007,-0.954914,-0.332070,-0.257265,-0.637361,-0.046760,-1.731769,-2.478166,-1.151753,2.155128,1.966110,4.266366,-0.382913,-3.147125,0.803396,2.110585,1.388364,3.669311,0.0,0.0,0.0
1472085756.082,-2.068094,-4.702527,1.240982,-0.589622,-1.211186,0.279000,-1.639887,-1.936147,-0.287826,-0.383102,-7.177569,-0.182778,-6.563600,-11.388582,-5.627627,-2.598194,-3.542151,-1.523576,0.0,0.0,0.0
1472085756.582,1.396926,1.246325,4.023273,0.505261,-0.320110,3.144273,-0.387223,-0.660852,-0.192209,-1.028871,-1.179989,-0.517403,-1.188144,-1.482973,-0.369100,2.418374,0.902162,4.971799,0.0,0.0,0.0
1472085757.082,-1.639874,-2.583459,-0.018613,-0.670387,-1.329859,3.633468,1.287801,-2.506210,1.789149,0.922386,0.901929,1.713473,-1.430357,-2.056773,-1.067661,-4.355762,-8.721897,-4.290935,0.0,0.0,0.0
1472085757.582,0.776800,0.730476,0.797750,-1.209256,-1.968464,-0.464595,1.315798,0.676922,2.770895,0.352735,-0.777503,0.935714,0.797275,-0.033753,1.065801,-0.169708,-3.177674,1.757007,0.0,0.0,0.0
1472085758.082,1.016021,0.483012,8.878541,-1.152005,-2.759797,-0.664212,1.865609,1.067722,4.973690,0.104110,-1.296082,0.456169,5.000581,4.336370,5.182325,-4.811051,-5.090510,-4.792706,0.0,0.0,0.0
1472085758.582,-0.518974,-0.673161,0.141707,1.826977,1.428051,3.502739,2.633995,2.043928,3.807206,1.171751,0.134088,2.205064,-0.852529,-1.340054,-0.177258,3.134878,0.026266,3.300100,0.0,0.0,0.0
1472085759.082,-3.110501,-3.333705,-1.105907,1.341959,-0.014560,4.145272,-1.043517,-1.382174,-0.413672,-1.422676,-1.501880,-0.677319,1.325904,-5.958770,1.370914,-0.009025,-0.593425,0.502812,0.0,0.0,0.0
1472085759.582,-1.224347,-1.829402,-0.752856,4.756286,3.495313,5.121610,-3.734519,-4.499163,-3.621594,-1.633194,-1.913547,-0.927545,-4.683729,-4.757613,-1.149869,-2.898806,-3.690484,-2.159253,0.0,0.0,0.0
1472085760.082,3.331878,2.217350,3.447557,3.256573,2.870441,5.309250,2.034993,1.947743,2.851420,-2.307357,-2.510922,-1.077602,-0.780685,-1.187912,-0.722438,0.977357,-0.383441,1.872155,0.0,0.0,0.0
1472085760.582,0.591952,0.223557,0.968935,5.911713,5.592878,5.962380,1.061566,-0.764996,1.573769,1.143058,0.912056,1.169553,-0.023572,-2.159900,1.176429,1.969389,-1.974510,2.636339,0.0,0.0,0.0
1472085761.082,-3.901910,-4.348606,-3.683664,2.750177,2.221403,3.047949,7.005132,6.676523,7.227710,3.730740,2.362429,4.459807,4.861166,3.049018,5.163353,1.353966,-1.260087,1.746894,0.0,0.0,0.0
1472085761.582,-5.651319,-6.437942,-2.359612,3.863058,3.103649,5.575836,-4.318491,-4.648130,-3.695891,6.021313,5.592044,6.291405,-0.595001,-1.141829,1.411958,3.058168,2.328206,6.068116,0.0,0.0,0.0
1472085762.082,4.156643,3.830105,4.522360,-1.693436,-2.000441,-1.315082,-0.733745,-1.222981,-0.702534,1.380753,0.713435,4.686245,3.878468,2.575347,5.965630,-3.444527,-3.468804,-2.369185,0.0,0.0,0.0
1472085762.582,1.187594,0.119159,2.447807,-2.523746,-2.865063,0.661389,-2.447290,-2.872968,-2.286514,3.531216,3.485342,3.844212,2.857121,2.380135,5.545610,-2.675726,-3.575353,-2.652343,0.0,0.0,0.0
1472085763.082,-3.608082,-4.865797,-3.241712,-1.610634,-2.651897,-1.588993,-4.765014,-5.738893,-4.475056,-1.070761,-1.822158,-0.743722,-4.451971,-4.532196,-4.446577,0.931523,0.842140,3.448644,0.0,0.0,0.0
1472085763.582,3.564149,2.951683,6.668753,-1.281285,-1.407711,1.393160,1.647443,0.311461,3.818138,-1.582206,-4.217631,-0.719023,0.135820,-1.781891,0.899926,4.378912,3.687886,5.679265,0.0,0.0,0.0
1472085764.082,0.268107,-1.638649,0.510595,2.603585,2.124981,2.835936,2.674754,1.884926,3.695880,0.240436,-0.575534,0.390472,1.174814,-0.646243,2.013451,-8.458627,-11.306852,-7.775025,0.0,0.0,0.0
1472085764.582,0.422127,0.010919,1.476819,6.207468,6.069288,6.573598,2.810444,2.398519,3.574827,3.981359,2.464575,4.526413,-1.826068,-3.659776,2.300045,-1.856600,-3.283661,-0.716410,0.0,0.0,0.0
1472085765.082,0.092044,-1.261032,0.092690,1.102249,0.219132,1.153658,0.552299,0.456631,0.882505,3.282462,2.953238,4.155594,3.732640,3.667066,3.795076,-1.991319,-3.036936,1.189522,0.0,0.0,0.0
1472085765.582,3.567924,2.889683,3.620517,0.012784,-0.359378,4.761239,7.726986,7.415328,8.163683,-5.772704,-5.948122,-4.338328,0.013459,-0.503492,0.714641,5.392506,5.096334,6.602176,0.0,0.0,0.0
1472085766.082,1.934345,1.110223,2.455510,2.172144,0.384304,3.145344,-3.065282,-3.257335,-2.622143,4.366312,3.850532,5.410621,-2.494277,-2.623412,0.735899,-0.202813,-0.526600,3.273978,0.0,0.0,0.0
1472085766.582,0.490208,-1.010065,0.585924,2.171426,0.117658,3.009558,3.159582,1.372480,4.195688,4.010969,3.390005,5.738256,2.607586,1.954903,3.421913,-0.358336,-0.881683,1.465945,0.0,0.0,0.0
1472085767.082,-1.434135,-2.118715,-0.733088,-3.062222,-3.978612,-1.084455,2.151770,1.667567,3.079840,-2.674811,-3.625608,-2.672011,0.580030,0.371253,2.326423,4.732211,2.067679,5.473613,0.0,0.0,0.0
1472085767.582,-1.862645,-2.250949,-1.515911,7.836220,5.944267,8.242370,6.451905,5.508084,6.579623,1.387398,-0.773839,1.669265,4.446002,3.926794,4.527442,-4.670516,-4.849599,-4.000549,0.0,0.0,0.0
1472085768.082,-4.635547,-5.174632,-4.532571,-1.895864,-1.916058,0.622295,3.003741,2.213151,4.771288,-4.581142,-5.170814,-3.381300,2.641312,1.924481,4.604154,-0.038981,-3.792918,0.301113,0.0,0.0,0.0
1472085768.582,0.530161,-0.609805,1.006528,-2.941960,-3.041717,-1.111847,-1.474008,-2.019378,4.145076,3.269437,2.795762,3.586132,2.172795,1.745789,3.178234,2.460165,-0.891136,2.531216,0.0,0.0,0.0
1472085769.082,1.477579,1.417957,2.085455,2.285432,2.261565,3.032005,-1.897252,-2.217645,-0.805187,-3.731494,-5.137882,-3.049623,-1.603349,-1.779880,-1.340255,0.301595,-0.315110,0.416836,0.0,0.0,0.0
1472085769.582,-1.553988,-2.852924,-1.457613,0.595300,-0.562906,1.966529,3.330603,1.508884,3.958457,-3.253234,-3.257635,-1.911005,0.747663,-1.143934,0.865514,-1.938085,-3.250268,-1.841116,0.0,0.0,0.0
1472085770.082,-0.163396,-0.222691,0.040912,4.976744,4.773419,5.145104,-0.105477,-0.117331,1.282642,-1.594332,-3.395901,-1.218056,-3.069896,-4.146023,1.140271,-0.017161,-3.536502,0.727690,0.0,0.0,0.0
1472085770.582,2.812693,2.724665,3.892947,4.097119,2.897257,5.461082,-1.465420,-1.737805,-1.051442,3.109077,2.863305,4.752865,-1.482497,-1.563584,0.441599,-2.699230,-3.185917,-1.586727,0.0,0.0,0.0
1472085771.082,4.213965,2.599475,4.923536,-2.894971,-4.056921,-2.783164,3.202063,1.421862,4.314481,-0.176814,-0.647385,0.735177,-0.210985,-0.221944,0.035120,-4.915694,-5.137192,-3.432250,0.0,0.0,0.0
1472085771.582,4.204538,2.968415,5.432934,-5.328524,-6.214349,-4.800432,3.667651,2.809724,4.194715,4.228076,3.637253,4.413021,-1.789431,-1.979758,-1.788768,3.939911,3.005831,4.155303,0.0,0.0,0.0
1472085772.082,-0.349741,-1.271178,0.284304,-2.084345,-4.672229,-1.478206,-3.527900,-3.844211,-3.021811,0.098762,-1.921296,0.376311,-4.936073,-5.300779,-4.533688,-0.346127,-0.354931,0.751960,0.0,0.0,0.0
1472085772.582,-1.501826,-1.528837,-1.428763,2.046199,1.456684,2.458114,2.108664,1.430311,2.939179,-4.331765,-4.427827,-3.562781,2.447760,2.215642,4.330254,-1.612589,-1.742499,-0.756657,0.0,0.0,0.0
1472085773.082,-7.199288,-8.507779,-5.464101,-2.305606,-3.936161,-2.284991,1.353485,0.724766,1.799152,-3.105430,-3.122978,-1.037241,-3.388778,-4.520148,-3.125486,1.931349,0.701178,5.692765,0.0,0.0,0.0
1472085773.582,-1.433034,-1.638257,-0.038306,4.698614,3.404331,4.890017,2.376712,1.260741,5.622540,2.270013,0.645627,2.333441,4.170070,3.584811,5.529769,0.823456,0.445854,3.842270,0.0,0.0,0.0
1472085774.082,0.431125,-0.398160,0.593528,3.643896,1.039632,5.698142,-0.148785,-0.404061,0.114276,-0.151975,-0.265521,-0.020188,1.240218,0.976060,1.377274,4.641030,3.887158,4.957774,0.0,0.0,0.0
1472085774.582,0.880038,0.816661,1.538545,-0.404291,-0.958281,-0.212897,-3.367899,-4.859603,-2.665811,-1.634487,-2.551713,-1.348569,-2.182192,-2.882985,-0.912831,7.480439,6.467696,9.414929,0.0,0.0,0.0
1472085775.082,-0.425167,-1.123152,2.368949,3.028077,1.062865,3.889954,-1.226907,-5.350675,1.954908,-2.442721,-3.696408,-0.326324,-1.365978,-3.044219,-1.009400,-0.404209,-0.469850,-0.199986,0.0,0.0,0.0
1472085775.582,-4.149759,-4.169768,-2.436882,3.234078,2.512070,3.975570,-1.327885,-3.737683,-1.250205,-3.861219,-4.479535,-3.330069,-1.278391,-3.524052,-0.788254,-10.465417,-10.477681,-9.694458,0.0,0.0,0.0
1472085776.082,-2.066078,-3.153734,-1.244995,1.551230,0.865905,1.727363,7.070261,6.609114,7.806386,3.871327,2.303836,5.700462,-3.282632,-3.869086,-1.656741,-1.230117,-2.034318,-0.029076,0.0,0.0,0.0
1472085776.582,1.797918,-2.626931,1.869346,3.151856,2.225726,3.564253,2.549265,2.542743,4.392664,1.214536,0.578641,1.840342,4.293090,3.502946,4.386487,-2.780509,-3.530702,-1.197219,0.0,0.0,0.0
1472085777.082,-3.683968,-4.533354,-3.565899,1.833554,0.371050,2.294842,-1.127766,-1.781347,-1.094597,-3.795211,-4.556984,-3.394327,-3.642091,-4.356652,-0.106943,5.634997,0.966457,6.047199,0.0,0.0,0.0
1472085777.582,-1.657079,-2.449469,-1.516281,3.973704,3.191915,4.351262,-0.500903,-3.458260,-0.227275,-0.979391,-2.245752,-0.758344,-0.468250,-0.625948,-0.217764,-3.705826,-3.980498,-3.485299,0.0,0.0,0.0
1472085778.082,-1.001518,-1.607505,0.052470,-2.137236,-2.361178,-1.847539,6.815754,3.026173,7.289142,0.498900,-0.059898,1.574582,4.894986,4.548673,5.154910,1.395581,0.184222,2.766183,0.0,0.0,0.0
1472085778.582,-0.097054,-0.560147,3.394978,-3.475923,-6.049329,-3.260826,4.941457,3.677304,6.987356,-0.100261,-0.136332,4.289400,1.246126,0.656556,1.433186,3.979939,0.766079,7.679688,0.0,0.0,0.0
1472085779.082,-4.342361,-4.632524,-3.547143,0.299566,0.267672,0.720098,-1.179465,-2.796149,-0.206825,-3.978410,-4.019251,-2.007381,3.599383,2.069066,4.103341,-3.595158,-3.941347,0.379973,0.0,0.0,0.0
1472085779.582,-0.379779,-1.387233,0.040458,-0.353998,-0.510745,1.053663,-2.172924,-2.870077,-1.909033,0.524450,-0.041546,2.281971,0.149176,-2.530778,2.304247,-2.774667,-4.342285,-1.457059,0.0,0.0,0.0
1472085780.082,-0.888179,-2.038282,0.799372,0.292969,-1.344540,0.332566,0.571397,0.420051,4.324568,-0.554172,-1.669118,-0.504501,3.045795,1.114940,3.234564,-2.392069,-2.445610,-2.193093,0.0,0.0,0.0
1472085780.582,-1.575368,-4.029606,2.179521,2.029485,1.428482,2.084258,-3.807278,-4.357008,-3.649963,3.876797,2.114434,4.385862,3.341469,2.637460,4.628890,-0.267817,-0.499616,3.955807,0.0,0.0,0.0
1472085781.082,3.145243,2.633213,3.729433,-2.796040,-5.464112,-2.336697,3.323174,1.590246,3.621019,-0.523750,-2.223144,-0.491548,-1.357948,-1.765681,-0.496647,-0.121126,-1.679313,3.073580,0.0,0.0,0.0
1472085781.582,-1.012237,-1.494260,-0.948371,-1.369271,-1.425083,-0.826994,0.516430,-1.500565,1.661204,3.479501,2.125931,6.198743,-0.911590,-1.427640,0.421521,-2.293623,-3.430879,-1.996719,0.0,0.0,0.0
1472085782.082,-4.516523,-5.371622,-4.067571,2.746386,1.254044,2.767617,-3.762700,-4.660261,-3.152692,0.882610,0.841993,2.367695,3.294100,1.794472,3.977912,0.179156,-1.220277,1.424397,0.0,0.0,0.0
1472085782.582,0.651125,-1.324929,2.452560,2.733345,2.563706,2.853545,-4.393391,-5.344421,-3.668854,-0.689354,-1.455982,-0.156699,-4.197933,-6.827650,-3.770592,-1.612732,-2.022378,-0.249272,0.0,0.0,0.0
1472085783.082,-0.610343,-1.746643,-0.120985,3.382805,2.482595,4.187243,1.534315,1.488561,5.524598,6.273522,5.986252,6.304250,-4.214720,-4.863937,-3.352918,3.380811,1.992744,6.690701,0.0,0.0,0.0
1472085783.582,-1.366514,-1.480264,-1.329015,-1.591553,-1.788153,0.017623,-3.119049,-4.416252,-1.794054,5.095950,4.351996,5.844201,-3.623587,-3.929584,-3.446698,-2.213203,-2.989269,-2.086270,0.0,0.0,0.0
1472085784.082,-0.803597,-1.089207,3.152588,1.198635,0.805522,1.811514,2.244762,0.679505,3.004786,-6.866196,-9.767058,-5.439600,1.161141,1.061366,4.778240,4.325748,1.731501,5.303406,0.0,0.0,0.0
1472085784.582,4.392474,1.763221,4.392727,-2.653342,-2.772183,-1.810515,2.366238,0.275127,4.303460,-1.939604,-2.269552,0.592768,0.751543,-0.283585,0.859377,-0.588406,-1.258675,-0.523254,0.0,0.0,0.0
1472085785.082,-1.641938,-2.814667,-1.406567,2.010811,1.561834,2.521482,-1.490936,-2.772431,-1.351112,-2.500782,-2.772148,-2.200887,-3.005978,-4.303820,-0.403959,2.222176,2.044240,3.479505,0.0,0.0,0.0
1472085785.582,2.693537,2.494588,2.880966,2.863706,1.159188,3.254436,3.429331,2.804071,4.034995,0.032969,-1.177219,0.159686,2.561587,2.145966,3.499934,7.066604,4.338266,9.395512,0.0,0.0,0.0
1472085786.082,-5.183197,-5.196151,-4.716383,1.256237,-3.871527,1.296788,-1.409487,-3.030086,-1.052025,0.861605,0.757504,1.513667,-2.627006,-3.161317,-1.660511,4.465322,3.385644,5.374370,0.0,0.0,0.0
1472085786.582,-2.487911,-2.717654,-1.783338,2.932232,1.132819,3.407424,2.434998,1.514204,4.353435,-2.360030,-9.255932,-1.731189,0.423125,-0.165495,1.668964,1.020618,0.752671,1.379203,0.0,0.0,0.0
1472085787.082,1.687904,-0.340463,3.684066,-1.319234,-2.672288,-1.015726,-0.329761,-4.752613,1.298472,-0.854101,-0.935195,2.333309,3.116333,2.242915,5.079816,3.290508,2.756979,6.080758,0.0,0.0,0.0
1472085787.582,3.024955,1.954060,3.288605,1.218172,0.853917,2.088133,-2.195391,-3.085696,-0.135496,0.700865,0.493230,1.295609,-1.195005,-2.457252,-0.594272,2.261204,0.696456,3.050038,0.0,0.0,0.0
1472085788.082,0.381290,-0.777180,2.512317,3.800591,1.748683,5.993842,-2.154139,-3.494145,-0.584433,1.918042,1.269583,2.767396,2.624361,1.588277,4.612414,0.414231,0.375943,1.796707,0.0,0.0,0.0
1472085788.582,-0.100616,-0.691035,0.046995,-3.340973,-4.831386,-2.502198,4.769761,4.620389,5.183668,-3.915412,-4.298216,-3.851524,-5.028895,-5.930742,-3.981466,0.246251,0.038441,0.545882,0.0,0.0,0.0
1472085789.082,-4.568557,-4.636578,-3.628295,-1.474581,-1.568863,-0.626019,-2.686276,-3.104656,-2.671575,5.071289,4.633588,6.479490,-1.172142,-1.348928,-1.169707,-0.237218,-0.711060,0.180210,0.0,0.0,0.0
1472085789.582,3.129036,2.736283,3.194267,-0.720475,-0.930699,-0.385631,-1.665386,-2.095014,-1.365017,-5.387805,-7.840305,-4.271839,1.728388,0.754112,1.908632,0.543693,0.037993,4.311906,0.0,0.0,0.0
1472085790.082,0.175258,-1.237574,2.544586,4.432727,3.592732,4.518332,0.041733,-1.352388,0.188302,2.532290,2.147411,4.543050,-5.457828,-5.497565,-4.149719,-1.555185,-2.246076,-1.068502,0.0,0.0,0.0
1472085790.582,2.211165,0.967196,3.356732,4.176876,1.527613,7.158095,3.248040,1.103076,3.339005,1.672543,1.091140,3.387450,-3.541669,-3.635227,-0.951872,3.524115,2.628474,4.862695,0.0,0.0,0.0
1472085791.082,1.918594,1.585256,2.747257,0.935452,-0.389170,2.450911,1.303617,0.158357,2.630803,1.671645,1.316257,4.670467,0.217426,-0.082748,1.369209,3.517608,2.351306,4.905262,0.0,0.0,0.0
1472085791.582,2.473475,2.300136,2.903800,4.406539,2.530763,4.696699,-0.637312,-0.814871,0.927650,3.665806,3.376088,5.084687,-1.452319,-1.764098,-1.200066,1.970564,1.681719,2.624675,0.0,0.0,0.0
1472085792.082,3.238965,2.343862,3.648319,1.890429,1.715988,3.958562,0.957230,-1.319192,1.149049,-5.794127,-5.828824,-5.377693,2.363300,2.149027,3.633577,3.968931,1.900392,4.762092,0.0,0.0,0.0
1472085792.582,-0.136556,-2.099140,0.348024,-4.326416,-5.298096,-3.720519,-3.837675,-5.681790,-3.375391,-2.158175,-2.424812,-1.740170,-3.415502,-4.220749,-1.224564,-1.349397,-1.356543,-1.153587,0.0,0.0,0.0
1472085793.082,-0.574477,-0.596893,0.289962,-1.537704,-4.101736,-1.325281,-0.360789,-1.287707,0.105390,0.871535,0.522171,5.589764,-2.141460,-3.417547,-0.576716,2.621755,0.703620,3.606324,0.0,0.0,0.0
1472085793.582,1.602629,0.969624,4.816649,-1.970095,-3.308102,-1.255082,-1.002699,-1.408658,-0.324029,0.231641,-0.359072,0.846453,0.128626,-1.462563,2.088352,-5.063004,-5.550796,-4.003968,0.0,0.0,0.0
1472085794.082,-0.757172,-0.907529,0.040992,-3.352755,-3.513789,-3.201673,3.338465,1.195995,3.600412,4.491816,3.572873,7.002303,1.690246,0.704440,2.184939,-0.736669,-0.896297,-0.394219,0.0,0.0,0.0
1472085794.582,-2.797556,-4.693800,-2.030213,-0.936012,-1.268072,-0.926874,2.339777,-3.264561,2.957276,0.643600,0.233355,1.050520,-4.353229,-6.039297,-1.044827,0.660804,-0.599049,2.685831,0.0,0.0,0.0
1472085795.082,5.115864,4.427530,5.857410,-0.781861,-1.185296,-0.381237,-4.065815,-4.614526,-3.736592,0.706071,0.332384,0.775156,4.520302,3.893482,5.372429,0.653825,-0.524600,1.839770,0.0,0.0,0.0
1472085795.582,-4.180800,-5.067991,-3.823919,0.788556,-0.499853,1.394610,-4.699251,-4.970550,-3.804221,5.156469,4.685701,7.573353,2.362715,2.223415,4.752035,3.571553,2.535015,4.241328,0.0,0.0,0.0
1472085796.082,2.895754,2.488929,3.515506,-4.387815,-4.797739,-2.565068,-2.099956,-2.186762,-0.451159,2.367772,1.308918,3.388560,2.883245,2.123064,3.246974,-0.504116,-1.164255,0.415341,0.0,0.0,0.0
1472085796.582,-1.842919,-3.379470,0.557677,0.725393,0.320738,1.277042,2.464435,2.105836,2.887243,1.446461,-0.705303,2.298463,0.495687,-0.194218,1.169103,4.483342,2.425044,5.614998,0.0,0.0,0.0
1472085797.082,2.092760,0.856925,2.482237,0.489793,0.406395,0.519168,-3.633783,-3.678495,-2.386865,-1.064482,-1.676407,-0.963643,3.435059,2.734362,3.669366,-3.651298,-3.674795,-3.469009,0.0,0.0,0.0
1472085797.582,-1.912590,-3.199656,-1.436588,-0.709154,-0.715617,3.396953,1.287436,-0.043881,2.730465,-4.277669,-4.559659,-0.504818,0.931189,0.292976,2.175888,0.480660,-0.221204,1.251372,0.0,0.0,0.0
1472085798.082,1.994746,1.608948,4.408661,-1.441471,-1.845687,-0.672777,-0.642702,-1.516679,0.719961,0.070079,-0.489595,0.269162,-3.078587,-3.539522,-2.623275,-2.197349,-2.931377,-1.424692,0.0,0.0,0.0
1472085798.582,-0.568301,-0.733012,0.872650,-2.771774,-3.502498,-2.438369,-1.811439,-2.698391,-1.000330,1.479720,1.091175,1.990541,-1.873226,-5.018081,-1.474222,0.168598,-0.523369,0.181839,0.0,0.0,0.0
1472085799.082,-1.258779,-2.839542,-0.650405,-7.227774,-10.700081,-6.798112,-6.586517,-7.943935,-6.247150,1.834988,1.788365,4.217417,0.588085,0.202427,1.196041,-2.837707,-7.483684,-0.105483,0.0,0.0,0.0
1472085799.582,0.692580,0.113682,2.215098,3.701425,3.273998,3.763403,1.573723,1.054638,2.446638,2.344277,1.191791,2.556409,1.505110,-1.279721,1.607175,4.810502,4.451858,6.522615,0.0,0.0,0.0
1472085800.082,0.399231,-0.230987,1.780300,1.015596,-0.614008,1.740538,-2.154294,-2.519473,-0.962025,-2.513212,-3.817268,-2.057327,6.607821,5.633738,6.918338,-1.403255,-1.695849,0.542996,0.0,0.0,0.0
1472085800.582,-4.721337,-4.917430,-4.282508,-2.392993,-3.298096,-1.808388,0.857464,0.348544,1.323493,-1.121309,-1.521197,-0.987711,1.512281,-2.234847,1.825019,-1.956648,-2.395175,-1.382381,0.0,0.0,0.0
1472085801.082,5.019506,2.580078,5.339450,3.266661,2.241327,5.619218,-4.312647,-4.629935,-0.544288,-1.524075,-1.848811,-1.109446,-0.844038,-2.937492,-0.399537,1.642512,1.561121,2.456686,0.0,0.0,0.0
1472085801.582,-0.240594,-2.419138,0.637603,1.674393,-1.764859,1.700083,2.046464,-0.230438,2.702188,3.688942,2.664221,4.455574,-1.384920,-1.891722,0.019628,1.193878,-0.098560,1.584684,0.0,0.0,0.0
1472085802.082,0.533994,-0.368407,1.392288,-3.733109,-4.987694,-3.291954,0.228261,-0.234347,0.390177,-0.067511,-2.177680,3.336587,3.424484,1.624110,5.527966,1.991509,0.308594,3.664367,0.0,0.0,0.0
1472085802.582,-0.904147,-2.486251,-0.469442,0.930322,-1.453771,1.927669,1.106554,0.704439,3.930000,-0.055321,-2.759427,1.252423,2.344442,1.951904,2.644574,1.328804,0.470930,1.658101,0.0,0.0,0.0
1472085803.082,-0.672800,-1.944074,-0.427242,-0.716092,-2.775201,3.117311,-0.779265,-0.817617,-0.638755,-1.050192,-1.135194,0.021113,-2.191128,-2.669675,-1.656024,3.035935,2.141422,3.894538,0.0,0.0,0.0
1472085803.582,-3.650912,-4.614156,-1.664362,4.711547,4.284206,6.200345,-3.242030,-3.649610,-3.130747,3.524274,1.851839,4.802328,-1.977525,-2.477981,-0.033711,0.028846,-0.365298,0.192784,0.0,0.0,0.0
1472085804.082,0.166925,-0.439758,0.840982,-0.579546,-0.683331,0.644289,-1.004920,-2.837034,-0.081164,-1.910980,-1.982140,-0.581854,-1.023078,-1.448555,-0.850135,1.415670,1.045368,2.781863,0.0,0.0,0.0
1472085804.582,-3.914185,-4.749662,-3.416362,3.923304,2.530537,4.782509,2.343044,1.835685,2.633481,7.535704,6.779613,8.766360,5.193057,1.598758,8.637978,-3.620571,-3.919399,-2.880776,0.0,0.0,0.0
