TimeStamp,RAW-ENG,MIN-ENG,MAX-ENG,RAW-VAL,MIN-VAL,MAX-VAL,RAW-MED,MIN-MED,MAX-MED,RAW-FRU,MIN-FRU,MAX-FRU,RAW-FOC,MIN-FOC,MAX-FOC,RAW-EXC,MIN-EXC,MAX-EXC,MarkerRange,MarkerType,MarkerTitle
1472085722.830,-3.484168,-4.227065,-2.915629,5.329674,5.230471,6.286480,2.556533,1.590903,3.308895,1.445937,-1.283096,1.539050,-0.537874,-0.653787,0.690994,1.980356,1.778198,3.085559,0.0,0.0,0.0
1472085723.330,5.845258,5.012983,6.674209,2.099428,1.976730,2.815304,-0.654189,-0.954436,0.530704,1.700431,-1.138909,2.123659,-3.030985,-3.739251,-3.009895,4.387643,3.598353,4.592342,0.0,0.0,0.0
1472085723.830,2.012045,1.513014,2.296056,3.188817,2.836311,6.106136,6.770453,6.606107,7.797040,-2.613824,-3.541620,-2.373716,0.088069,-1.430960,3.139718,2.740939,2.717172,3.447579,0.0,0.0,0.0
1472085724.330,4.744577,4.675875,5.441898,-1.711757,-1.776172,1.604907,-3.275518,-5.183800,-2.676004,0.660096,-1.054989,1.180652,0.211609,-1.154049,0.392062,2.900480,-6.309088,3.001136,0.0,0.0,0.0
1472085724.830,1.200128,0.795971,1.562334,-1.497579,-1.702601,-0.930795,5.353321,5.303130,5.420144,4.107927,3.529508,6.419765,-3.479866,-5.401631,-3.141755,-1.905802,-3.683576,-0.688874,0.0,0.0,0.0
1472085725.330,-3.450388,-5.592361,-2.550333,-1.377713,-2.106807,0.663364,4.552255,3.589192,4.855677,-2.023884,-2.742700,0.772851,0.081295,-0.439727,1.729054,3.706857,3.497175,3.898775,0.0,0.0,0.0
1472085725.830,-2.181867,-2.255873,-1.977801,-2.493909,-2.831939,-0.636863,3.909620,3.746445,4.479977,-0.817227,-0.856588,0.751887,-1.308365,-1.475853,-1.302704,-2.260599,-3.122523,-0.724855,0.0,0.0,0.0
1472085726.330,-1.722242,-2.236238,-1.390651,1.516724,1.120643,2.456054,-2.528787,-4.398320,-2.116957,0.297518,-1.371882,0.900678,-1.707771,-1.731269,-0.611317,-0.590250,-0.723155,-0.561164,0.0,0.0,0.0
1472085726.830,0.711600,0.414170,2.109459,-0.748677,-2.272755,-0.207485,-2.182405,-2.388794,-1.313111,3.802608,3.287821,6.394495,6.967621,6.521130,7.268312,5.616448,2.379974,5.637627,0.0,0.0,0.0
1472085727.330,1.068066,-4.045715,1.969424,-4.370994,-4.796317,-4.282523,0.918092,0.715609,2.500714,1.780283,0.967095,1.850435,-0.626059,-1.411508,1.263942,-2.036976,-3.309372,-1.824652,0.0,0.0,0.0
1472085727.830,-1.913865,-2.141448,-1.010345,0.738899,0.640800,0.874417,3.561408,1.882690,3.919988,-0.191937,-0.600623,1.427974,-3.241561,-3.505151,-2.772278,4.858911,2.909378,6.596369,0.0,0.0,0.0
1472085728.330,4.489190,4.458267,5.612143,-0.067242,-0.907890,2.229037,-5.436642,-5.964996,-0.108266,0.608413,-0.962726,1.602633,4.077801,-2.703723,6.048131,-0.352748,-1.753611,0.697244,0.0,0.0,0.0
1472085728.830,1.244517,0.980559,3.011479,0.914966,0.820231,1.996134,-1.188426,-1.861162,-1.155108,-5.117372,-5.156995,-4.884671,-1.007746,-1.022663,0.106223,3.219402,2.968399,4.085888,0.0,0.0,0.0
1472085729.330,-0.981832,-6.207913,0.435348,5.403195,3.532111,5.959226,-0.442312,-1.510675,1.408068,2.690796,1.812977,3.885100,1.989296,0.547317,2.862122,2.745779,2.568890,3.825712,0.0,0.0,0.0
1472085729.830,-7.702740,-8.598385,-7.277405,-2.158458,-2.201027,-1.728688,2.208547,1.827838,2.804624,2.530286,1.153161,2.897422,-3.802823,-4.200049,-3.662709,3.786838,3.237965,9.026448,0.0,0.0,0.0
1472085730.330,-0.241723,-0.871037,0.511954,0.114995,0.016237,0.949518,-0.586043,-1.287205,-0.526731,2.266175,0.654159,3.035830,3.716308,3.452071,3.995153,-2.324199,-3.564315,0.220655,0.0,0.0,0.0
1472085730.830,-3.072939,-4.066484,-2.893174,-3.810132,-3.946286,-3.711959,3.359728,3.332956,4.051716,0.657813,-0.001810,0.753194,1.846155,1.495464,2.569193,-1.099876,-3.148523,0.140530,0.0,0.0,0.0
1472085731.330,-2.913994,-5.705450,-2.830236,-3.261786,-4.333664,-3.115300,-4.843930,-7.360079,-3.641778,0.807936,-0.522018,2.174942,0.997772,-0.204685,2.638100,-6.787146,-8.376894,-6.465099,0.0,0.0,0.0
1472085731.830,4.080245,2.607425,4.957850,4.077874,3.408563,5.239754,-2.275362,-2.956347,-2.081037,-1.656157,-2.131180,-0.343005,1.920170,1.705516,5.360017,0.122022,-0.382602,0.590737,0.0,0.0,0.0
1472085732.330,-3.678385,-6.105368,-1.001070,-3.143104,-3.509985,-2.598504,-1.695146,-2.118534,-0.689094,-0.088700,-1.340436,0.535152,-1.509627,-3.646915,-0.757902,2.253884,2.198823,3.478029,0.0,0.0,0.0
1472085732.830,3.249984,3.041596,4.529262,3.097413,1.988489,3.206100,-0.372271,-1.388443,0.232358,-0.824966,-0.940201,3.715610,-3.109600,-3.941890,-2.872592,-1.043988,-5.618275,-1.003994,0.0,0.0,0.0
1472085733.330,1.200767,1.184872,1.384612,-2.240426,-2.852293,-2.230819,-2.525072,-5.520009,-1.398329,1.555171,0.946426,1.565123,-0.063673,-0.072132,2.119148,-1.788942,-1.976473,0.911783,0.0,0.0,0.0
1472085733.830,0.661415,-0.665205,1.148931,-6.448060,-6.680139,-3.277461,2.387308,2.228392,3.150532,0.576236,-0.002919,0.927150,0.371045,0.285097,3.042563,-0.907166,-2.418169,-0.723688,0.0,0.0,0.0
1472085734.330,-4.348248,-4.506096,-2.963011,-5.042895,-5.824696,-4.820560,0.613591,0.137820,0.933617,2.069440,1.606612,2.333188,-1.734466,-2.983597,-0.122124,-0.144657,-0.600804,1.145591,0.0,0.0,0.0
1472085734.830,-1.833776,-6.018438,-1.226919,2.809469,1.983706,3.302653,4.665188,3.318493,5.865463,2.635504,2.522211,3.217361,5.043694,4.711205,5.082826,-4.658537,-6.867262,-4.409699,0.0,0.0,0.0
1472085735.330,0.220810,-0.666442,0.317676,1.775962,1.527434,2.105490,4.428683,4.208417,4.580966,0.861563,-4.401410,1.494335,0.108613,-0.655347,0.357712,1.963338,0.029141,2.369732,0.0,0.0,0.0
1472085735.830,1.468512,-0.116774,2.943262,-2.330192,-5.146885,-2.251651,4.396701,3.711979,6.426993,-3.901927,-4.240092,-3.576887,1.459835,0.847759,2.181736,0.480149,-1.081409,0.847658,0.0,0.0,0.0
1472085736.330,-0.826051,-0.996797,-0.166758,0.041179,-0.161321,0.701506,-0.982719,-1.974706,-0.765987,-0.253742,-1.198295,0.071144,-1.590495,-2.276830,-0.666560,5.642491,4.587187,5.670455,0.0,0.0,0.0
1472085736.830,-3.252453,-3.279735,-2.205138,-1.676219,-2.441912,-0.134078,-1.683220,-2.116126,-0.825265,3.289807,3.229574,4.481206,-0.264021,-1.332786,0.576097,0.901761,-0.560971,0.991967,0.0,0.0,0.0
1472085737.330,0.262919,-0.851912,0.347077,4.272927,4.020778,4.417161,-1.134346,-1.385305,-0.140006,-2.261400,-2.426704,-1.328562,-0.895943,-1.255503,-0.552970,1.564449,0.696406,1.902213,0.0,0.0,0.0
1472085737.830,-3.763578,-5.074860,-3.492048,5.199428,5.135541,5.203122,4.349190,3.106822,4.987240,-4.820317,-4.901338,-4.690842,-2.776359,-3.524927,-1.163730,-5.475787,-7.953802,-4.898935,0.0,0.0,0.0
1472085738.330,-6.369914,-6.781846,-4.020948,2.827503,1.843119,3.686862,-2.601176,-3.090365,-0.479324,-3.210629,-7.583555,-2.578744,-2.360661,-6.594977,-2.098632,3.283333,3.167607,3.934968,0.0,0.0,0.0
1472085738.830,-3.602082,-4.177063,-2.934440,-2.601785,-3.588536,-1.704625,-0.263666,-1.216464,-0.194014,0.154272,0.129417,0.348186,0.119858,-0.980442,0.981833,2.134665,1.622184,2.350501,0.0,0.0,0.0
1472085739.330,-7.479988,-7.700953,-3.651899,-5.310296,-7.439624,-5.271030,0.879410,0.785606,1.370988,6.614119,6.334216,7.789537,5.846967,4.193006,7.181485,-0.830032,-2.722224,0.357065,0.0,0.0,0.0
1472085739.830,1.285947,1.098022,4.763091,-3.046341,-3.585356,-2.840798,-4.012100,-4.964995,-3.626220,-1.635484,-2.315475,-0.759882,-1.698617,-1.731781,1.101420,-1.509270,-1.589960,0.353876,0.0,0.0,0.0
1472085740.330,-0.039752,-0.343352,1.784929,0.848499,0.254912,3.730930,2.351319,1.212095,2.972170,-4.796613,-5.049745,-4.392477,-0.622020,-0.698758,0.207316,-1.828706,-2.557449,-1.605166,0.0,0.0,0.0
1472085740.830,2.548998,2.018792,3.151142,2.451003,2.077457,2.494776,-4.878467,-7.636801,-2.741182,0.280580,-0.224221,2.381496,2.736536,1.858696,4.238093,-2.974171,-3.288976,-1.925058,0.0,0.0,0.0
1472085741.330,-4.554952,-5.165211,-2.776387,-1.417984,-2.007562,-1.158748,0.641074,-0.398667,1.291904,0.246649,-3.526662,1.526325,0.395918,-0.925254,1.061323,2.646497,1.047857,5.298074,0.0,0.0,0.0
1472085741.830,-6.258818,-6.444949,-0.978568,4.219595,3.086977,4.370171,-0.362805,-1.115785,1.918583,0.061892,-0.068719,0.155450,-2.274930,-4.871604,-1.469462,0.557939,0.367624,1.016507,0.0,0.0,0.0
1472085742.330,5.170040,3.501320,5.352032,-1.408548,-3.815190,-0.294370,4.442199,3.812402,5.276894,3.944480,2.769673,4.452186,4.146372,-0.136245,4.322724,-0.856317,-1.620422,3.258636,0.0,0.0,0.0
1472085742.830,-0.649037,-1.175713,-0.474270,-0.255990,-0.533102,0.494109,1.564575,-0.992287,2.450434,-1.039741,-2.909984,-0.788158,-1.121762,-1.287359,-0.283672,5.541223,5.447288,6.901287,0.0,0.0,0.0
1472085743.330,3.020821,2.764911,3.979924,-5.270390,-5.612800,-5.072893,-1.592028,-4.293545,-1.001061,4.405853,3.965668,4.865933,-3.056510,-3.582072,-2.971438,-0.260598,-1.182410,-0.234931,0.0,0.0,0.0
1472085743.830,-0.234742,-0.589179,-0.080358,0.475451,0.432490,0.506175,-0.453173,-0.478197,-0.180286,-3.446715,-7.543452,-3.273389,-2.265281,-4.299027,-1.415684,2.331509,2.328682,2.441138,0.0,0.0,0.0
1472085744.330,3.114635,1.078560,3.705125,-2.508859,-2.728918,-1.611691,0.713633,0.539403,0.863364,3.160164,1.813497,3.241134,3.179370,2.479393,6.870895,1.827047,0.193661,1.972771,0.0,0.0,0.0
1472085744.830,-8.550847,-9.107628,-8.511819,-3.784331,-5.574771,-3.538102,0.101586,-0.532660,0.837560,1.423727,0.792674,1.505754,-6.349966,-6.789138,-4.967139,-0.341863,-3.680643,-0.273613,0.0,0.0,0.0
1472085745.330,-4.377971,-5.127831,-3.217019,-3.220495,-5.308442,-2.908348,6.025960,4.197648,6.738839,-0.083588,-0.335363,1.430690,-3.365749,-3.594628,-3.025143,-2.153261,-2.221573,-0.766054,0.0,0.0,0.0
1472085745.830,3.754275,3.735467,4.616309,-0.041986,-0.072970,1.685539,1.476416,1.236952,1.902387,3.056830,2.118599,3.621863,2.253108,-0.392940,2.299462,2.099065,-1.172736,2.101623,0.0,0.0,0.0
1472085746.330,0.280392,-2.909085,1.062163,7.080243,6.559236,8.037312,-3.611676,-3.968906,-3.350957,-3.764532,-4.640684,-1.967171,-1.757778,-5.584085,-1.505670,-3.720254,-4.728210,-1.661356,0.0,0.0,0.0
1472085746.830,1.762517,0.476608,4.044392,2.287758,1.843893,3.854512,4.921585,4.263110,6.815275,0.717241,-2.973162,0.817975,-1.475721,-1.991157,0.123619,1.286009,0.897904,1.780202,0.0,0.0,0.0
1472085747.330,-3.104032,-3.628671,-2.969753,6.082689,5.863604,7.117241,-1.727547,-1.839561,0.148717,0.603037,-0.234708,1.574301,1.813030,0.665931,3.346131,-2.044921,-4.299895,-0.591823,0.0,0.0,0.0
1472085747.830,1.283254,-0.461816,1.800783,-2.292356,-3.778294,-0.718556,0.114544,-2.858094,1.016039,0.125872,-0.297686,1.307668,-2.323801,-5.596536,-1.868121,1.090323,1.070727,2.668956,0.0,0.0,0.0
1472085748.330,2.566353,1.630548,3.310900,1.116467,1.053114,4.053093,1.120239,1.029628,2.878119,-0.717652,-0.747566,0.286057,1.003949,0.433314,1.013604,-2.604903,-2.647819,-2.121491,0.0,0.0,0.0
1472085748.830,1.153683,0.464386,2.887279,1.047574,0.945727,3.202013,-1.781382,-1.850665,-1.226027,-0.566250,-0.959458,-0.152945,1.228920,1.126328,1.851419,0.445656,-0.434449,1.990211,0.0,0.0,0.0
1472085749.330,-4.140040,-4.245959,-0.456181,-6.208457,-6.570021,-6.138646,1.885867,1.646779,2.093852,2.183035,-0.461061,2.733889,-2.107621,-5.508485,-0.936784,1.428026,1.029234,1.601531,0.0,0.0,0.0
1472085749.830,4.487592,1.841655,6.729018,-7.558851,-8.415954,-3.805193,-1.921877,-2.148739,1.269124,2.127620,1.850705,2.918494,4.035975,3.881672,4.122355,-2.292279,-3.040396,-2.011970,0.0,0.0,0.0
1472085750.330,1.564019,-0.627092,2.058075,-0.835662,-1.201607,2.692625,0.610504,-2.717561,1.308234,1.191654,-1.714805,3.494810,5.503719,5.422480,7.377056,-1.562157,-3.047496,0.207853,0.0,0.0,0.0
1472085750.830,-0.631030,-1.027496,0.013035,0.427929,-1.325244,1.044937,4.077818,3.899094,4.171866,-2.842672,-4.607454,-1.348322,2.870895,2.379198,4.555666,0.733724,-0.589352,1.578105,0.0,0.0,0.0
1472085751.330,-0.857683,-0.925938,0.355029,-0.527428,-1.263866,-0.211418,-2.406414,-3.393620,-1.669044,1.122816,0.579678,1.351628,0.107292,-2.269349,2.800392,1.261911,1.184990,3.143876,0.0,0.0,0.0
1472085751.830,0.125168,-0.113028,2.054558,2.156119,1.611777,2.196195,-6.212585,-6.384937,-5.990913,2.462582,1.960179,2.848522,0.583816,0.512096,2.070451,-3.768899,-4.695914,-3.021708,0.0,0.0,0.0
1472085752.330,0.966519,-0.042025,1.426981,1.464425,1.217683,2.190559,-1.981473,-2.202209,0.011456,2.780129,0.066878,4.483074,-0.984584,-1.579152,0.830459,-0.622382,-1.658216,-0.006052,0.0,0.0,0.0
1472085752.830,0.236603,-0.804125,0.646222,-3.997788,-4.260545,0.195588,-8.431570,-8.898619,-7.933244,6.180327,5.527755,7.627884,-2.240017,-4.888219,-1.531811,-3.463703,-4.425509,-3.248619,0.0,0.0,0.0
1472085753.330,-0.726876,-0.864058,-0.300347,-0.669996,-2.251525,0.650260,-2.619993,-2.953212,-1.513683,0.269590,-0.856082,1.255632,-1.186295,-2.815813,-1.116233,-0.519240,-1.766990,1.134893,0.0,0.0,0.0
1472085753.830,0.180031,-1.102620,1.470456,-1.704075,-2.762375,-1.579152,2.903111,1.482742,3.844978,1.439687,-0.890508,3.562989,4.943940,4.934648,5.020519,0.377904,0.258522,0.756886,0.0,0.0,0.0
1472085754.330,0.922653,0.670371,3.586985,0.728376,0.474774,1.967715,-2.013532,-3.416224,-1.629262,1.553461,1.319758,3.339873,0.367349,-0.863629,1.305508,6.576695,5.802846,7.008056,0.0,0.0,0.0
1472085754.830,-2.589472,-2.712685,-0.002471,1.046734,0.912894,1.404411,3.188862,2.607752,3.645181,-0.484007,-0.498356,-0.418696,9.136796,8.729885,9.297007,1.202438,1.079276,1.434897,0.0,0.0,0.0
